product_id,product_name,classification,acquisition_type,month,year,month_number,units_sold,units_rented,monthly_demand,completed_sale_orders,valid_rental_requests,average_rental_days,views,searches,add_to_cart,favorites,shares,unit_price,rental_daily_price,stock_at_month_start,active_promotion,requires_prescription,previous_month_sales,previous_month_rentals,previous_month_views,previous_month_demand,average_demand_previous_3_months
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2025-01-01,2025,1,10,2,12,5,2,5.0,3,4,1,0,0,4959.37,220.0,23,False,False,3,2,6,5,2.67
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2025-02-01,2025,2,4,0,4,2,0,0.0,9,2,0,2,0,4945.07,220.0,9,False,False,10,2,3,12,5.67
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2025-03-01,2025,3,11,0,11,6,0,0.0,11,3,3,2,0,4915.17,220.0,16,True,False,4,0,9,4,7.0
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2025-04-01,2025,4,5,1,6,3,1,3.0,6,2,1,0,0,4906.43,220.0,37,False,False,11,0,11,11,9.0
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2025-05-01,2025,5,7,0,7,3,0,0.0,10,4,0,0,0,4918.64,220.0,32,False,False,5,1,6,6,7.0
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2025-06-01,2025,6,15,0,15,5,0,0.0,7,2,1,0,0,4956.32,220.0,27,False,False,7,0,10,7,8.0
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2025-07-01,2025,7,23,1,24,7,1,3.0,20,5,3,1,0,5044.83,220.0,15,True,False,15,0,7,15,9.33
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2025-08-01,2025,8,11,2,13,6,2,4.5,21,4,1,1,1,5088.45,220.0,22,False,False,23,1,20,24,15.33
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2025-09-01,2025,9,19,1,20,7,1,3.0,23,4,5,0,1,5051.31,220.0,27,True,False,11,2,21,13,17.33
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2025-10-01,2025,10,18,0,18,5,0,0.0,15,4,1,1,1,5076.09,220.0,49,False,False,19,1,23,20,19.0
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2025-11-01,2025,11,17,2,19,7,2,6.0,23,6,9,2,1,5082.3,220.0,32,True,False,18,0,15,18,17.0
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2025-12-01,2025,12,10,3,13,3,3,9.67,20,4,4,2,1,5111.81,220.0,17,False,False,17,2,23,19,19.0
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2026-01-01,2026,1,16,3,19,9,3,3.0,15,6,5,2,0,5101.32,220.0,26,False,False,10,3,20,13,16.67
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2026-02-01,2026,2,26,1,27,9,1,4.0,22,4,1,1,0,5117.34,220.0,6,False,False,16,3,15,19,17.0
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2026-03-01,2026,3,24,2,26,9,2,5.5,35,10,5,1,2,5128.16,220.0,21,False,False,26,1,22,27,19.67
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2026-04-01,2026,4,32,5,37,14,5,4.6,32,11,12,2,5,5134.34,220.0,33,True,False,24,2,35,26,24.0
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2026-05-01,2026,5,45,0,45,20,0,0.0,47,9,6,2,1,5139.93,220.0,62,True,False,32,5,32,37,30.0
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2026-06-01,2026,6,24,1,25,12,1,5.0,29,10,6,1,2,5178.43,220.0,17,False,False,45,0,47,45,36.0
193,Baño portátil con ruedas,Baño y seguridad,MIXTO,2026-07-01,2026,7,9,3,12,3,3,7.33,8,1,0,0,0,5203.97,220.0,28,False,False,24,1,29,25,35.67
194,Banco para regadera,Baño y seguridad,VENTA,2024-01-01,2024,1,0,0,0,0,0,0.0,0,0,0,0,0,1857.72,0.0,25,False,False,0,0,0,0,0.0
194,Banco para regadera,Baño y seguridad,VENTA,2024-02-01,2024,2,0,0,0,0,0,0.0,0,0,0,0,0,1868.8,0.0,24,False,False,0,0,0,0,0.0
194,Banco para regadera,Baño y seguridad,VENTA,2024-03-01,2024,3,2,0,2,1,0,0.0,0,1,0,0,0,1860.27,0.0,23,False,False,0,0,0,0,0.0
194,Banco para regadera,Baño y seguridad,VENTA,2024-04-01,2024,4,4,0,4,1,0,0.0,0,1,1,0,0,1879.12,0.0,19,False,False,2,0,0,2,0.67
194,Banco para regadera,Baño y seguridad,VENTA,2024-05-01,2024,5,3,0,3,1,0,0.0,2,0,0,0,0,1896.5,0.0,17,False,False,4,0,0,4,2.0
194,Banco para regadera,Baño y seguridad,VENTA,2024-06-01,2024,6,2,0,2,1,0,0.0,2,0,0,0,0,1905.62,0.0,13,True,False,3,0,2,3,3.0
194,Banco para regadera,Baño y seguridad,VENTA,2024-07-01,2024,7,6,0,6,2,0,0.0,2,0,0,0,0,1920.56,0.0,19,False,False,2,0,2,2,3.0
194,Banco para regadera,Baño y seguridad,VENTA,2024-08-01,2024,8,2,0,2,1,0,0.0,3,1,0,0,0,1933.48,0.0,13,False,False,6,0,2,6,3.67
194,Banco para regadera,Baño y seguridad,VENTA,2024-09-01,2024,9,0,0,0,0,0,0.0,4,1,0,0,0,1940.92,0.0,9,False,False,2,0,3,2,3.33
194,Banco para regadera,Baño y seguridad,VENTA,2024-10-01,2024,10,10,0,10,3,0,0.0,4,3,2,1,0,1943.65,0.0,15,False,False,0,0,4,0,2.67
194,Banco para regadera,Baño y seguridad,VENTA,2024-11-01,2024,11,0,0,0,0,0,0.0,8,1,0,0,0,1950.15,0.0,25,False,False,10,0,4,10,4.0
194,Banco para regadera,Baño y seguridad,VENTA,2024-12-01,2024,12,7,0,7,2,0,0.0,10,3,1,1,0,1958.94,0.0,24,False,False,0,0,8,0,3.33
194,Banco para regadera,Baño y seguridad,VENTA,2025-01-01,2025,1,1,0,1,1,0,0.0,8,0,2,0,1,1947.83,0.0,15,False,False,7,0,10,7,5.67
194,Banco para regadera,Baño y seguridad,VENTA,2025-02-01,2025,2,4,0,4,1,0,0.0,5,3,1,0,0,1931.12,0.0,10,False,False,1,0,8,1,2.67
194,Banco para regadera,Baño y seguridad,VENTA,2025-03-01,2025,3,0,0,0,0,0,0.0,11,5,0,2,1,1944.4,0.0,27,False,False,4,0,5,4,4.0
194,Banco para regadera,Baño y seguridad,VENTA,2025-04-01,2025,4,11,0,11,5,0,0.0,14,1,3,1,1,1947.29,0.0,26,False,False,0,0,11,0,1.67
194,Banco para regadera,Baño y seguridad,VENTA,2025-05-01,2025,5,6,0,6,2,0,0.0,14,3,3,1,1,1947.06,0.0,13,True,False,11,0,14,11,5.0
194,Banco para regadera,Baño y seguridad,VENTA,2025-06-01,2025,6,12,0,12,4,0,0.0,11,4,1,1,1,1944.99,0.0,5,False,False,6,0,14,6,5.67
194,Banco para regadera,Baño y seguridad,VENTA,2025-07-01,2025,7,13,0,13,4,0,0.0,12,2,0,0,0,1955.51,0.0,26,False,False,12,0,11,12,9.67
194,Banco para regadera,Baño y seguridad,VENTA,2025-08-01,2025,8,2,0,2,1,0,0.0,16,8,1,2,3,1933.23,0.0,13,True,False,13,0,12,13,10.33
194,Banco para regadera,Baño y seguridad,VENTA,2025-09-01,2025,9,11,0,11,4,0,0.0,20,7,3,4,2,1934.78,0.0,26,True,False,2,0,16,2,9.0
194,Banco para regadera,Baño y seguridad,VENTA,2025-10-01,2025,10,24,0,24,7,0,0.0,16,6,2,3,1,1935.83,0.0,11,False,False,11,0,20,11,8.67
194,Banco para regadera,Baño y seguridad,VENTA,2025-11-01,2025,11,14,0,14,5,0,0.0,17,4,5,1,0,1934.12,0.0,33,False,False,24,0,16,24,12.33
194,Banco para regadera,Baño y seguridad,VENTA,2025-12-01,2025,12,14,0,14,6,0,0.0,23,4,6,1,1,1934.71,0.0,27,False,False,14,0,17,14,16.33
194,Banco para regadera,Baño y seguridad,VENTA,2026-01-01,2026,1,44,0,44,15,0,0.0,32,10,6,2,0,1910.87,0.0,9,True,False,14,0,23,14,17.33
194,Banco para regadera,Baño y seguridad,VENTA,2026-02-01,2026,2,17,0,17,6,0,0.0,23,6,1,2,4,1904.76,0.0,22,False,False,44,0,32,44,24.0
194,Banco para regadera,Baño y seguridad,VENTA,2026-03-01,2026,3,25,0,25,8,0,0.0,42,7,5,3,1,1910.82,0.0,31,True,False,17,0,23,17,25.0
194,Banco para regadera,Baño y seguridad,VENTA,2026-04-01,2026,4,24,0,24,8,0,0.0,24,9,2,3,2,1911.14,0.0,52,False,False,25,0,42,25,28.67
194,Banco para regadera,Baño y seguridad,VENTA,2026-05-01,2026,5,56,0,56,18,0,0.0,41,13,3,4,1,1916.5,0.0,27,True,False,24,0,24,24,22.0
194,Banco para regadera,Baño y seguridad,VENTA,2026-06-01,2026,6,30,0,30,10,0,0.0,33,10,8,2,1,1941.77,0.0,42,False,False,56,0,41,56,35.0
194,Banco para regadera,Baño y seguridad,VENTA,2026-07-01,2026,7,20,0,20,7,0,0.0,9,0,1,1,0,1950.51,0.0,10,False,False,30,0,33,30,36.67
195,Faja lumbar ortopédica,Ortesis,VENTA,2024-01-01,2024,1,0,0,0,0,0,0.0,0,1,0,0,0,1445.03,0.0,41,False,False,0,0,0,0,0.0
195,Faja lumbar ortopédica,Ortesis,VENTA,2024-02-01,2024,2,0,0,0,0,0,0.0,0,0,0,0,0,1453.05,0.0,40,False,False,0,0,0,0,0.0
195,Faja lumbar ortopédica,Ortesis,VENTA,2024-03-01,2024,3,0,0,0,0,0,0.0,0,0,0,0,0,1461.79,0.0,38,False,False,0,0,0,0,0.0
195,Faja lumbar ortopédica,Ortesis,VENTA,2024-04-01,2024,4,0,0,0,0,0,0.0,1,0,0,0,0,1466.85,0.0,36,True,False,0,0,0,0,0.0
195,Faja lumbar ortopédica,Ortesis,VENTA,2024-05-01,2024,5,0,0,0,0,0,0.0,0,0,0,0,0,1461.22,0.0,36,False,False,0,0,1,0,0.0
195,Faja lumbar ortopédica,Ortesis,VENTA,2024-06-01,2024,6,0,0,0,0,0,0.0,1,0,0,0,0,1466.1,0.0,41,False,False,0,0,0,0,0.0
195,Faja lumbar ortopédica,Ortesis,VENTA,2024-07-01,2024,7,0,0,0,0,0,0.0,0,0,1,0,0,1465.65,0.0,47,False,False,0,0,1,0,0.0
195,Faja lumbar ortopédica,Ortesis,VENTA,2024-08-01,2024,8,3,0,3,1,0,0.0,2,2,0,0,1,1472.84,0.0,43,False,False,0,0,0,0,0.0
195,Faja lumbar ortopédica,Ortesis,VENTA,2024-09-01,2024,9,8,0,8,2,0,0.0,4,0,0,0,1,1479.95,0.0,39,False,False,3,0,2,3,1.0
195,Faja lumbar ortopédica,Ortesis,VENTA,2024-10-01,2024,10,1,0,1,1,0,0.0,1,1,0,0,0,1482.24,0.0,35,False,False,8,0,4,8,3.67
195,Faja lumbar ortopédica,Ortesis,VENTA,2024-11-01,2024,11,0,0,0,0,0,0.0,4,3,1,2,0,1495.19,0.0,34,False,False,1,0,1,1,4.0
195,Faja lumbar ortopédica,Ortesis,VENTA,2024-12-01,2024,12,9,0,9,4,0,0.0,2,0,0,1,0,1482.43,0.0,32,True,False,0,0,4,0,3.0
195,Faja lumbar ortopédica,Ortesis,VENTA,2025-01-01,2025,1,14,0,14,5,0,0.0,6,2,1,0,1,1493.69,0.0,18,True,False,9,0,2,9,3.33
195,Faja lumbar ortopédica,Ortesis,VENTA,2025-02-01,2025,2,18,0,18,5,0,0.0,6,3,2,0,0,1494.19,0.0,37,False,False,14,0,6,14,7.67
195,Faja lumbar ortopédica,Ortesis,VENTA,2025-03-01,2025,3,12,0,12,4,0,0.0,2,2,2,0,0,1493.35,0.0,16,False,False,18,0,6,18,13.67
195,Faja lumbar ortopédica,Ortesis,VENTA,2025-04-01,2025,4,2,0,2,1,0,0.0,13,2,1,0,1,1493.98,0.0,24,False,False,12,0,2,12,14.67
195,Faja lumbar ortopédica,Ortesis,VENTA,2025-05-01,2025,5,19,0,19,6,0,0.0,5,1,1,0,3,1500.82,0.0,23,True,False,2,0,13,2,10.67
195,Faja lumbar ortopédica,Ortesis,VENTA,2025-06-01,2025,6,12,0,12,5,0,0.0,8,0,1,0,1,1504.17,0.0,40,False,False,19,0,5,19,11.0
195,Faja lumbar ortopédica,Ortesis,VENTA,2025-07-01,2025,7,4,0,4,1,0,0.0,7,2,1,0,2,1510.3,0.0,27,False,False,12,0,8,12,11.0
195,Faja lumbar ortopédica,Ortesis,VENTA,2025-08-01,2025,8,8,0,8,4,0,0.0,8,3,2,3,0,1522.62,0.0,25,False,False,4,0,7,4,11.67
195,Faja lumbar ortopédica,Ortesis,VENTA,2025-09-01,2025,9,18,0,18,6,0,0.0,15,4,3,2,3,1533.52,0.0,20,True,False,8,0,8,8,8.0
195,Faja lumbar ortopédica,Ortesis,VENTA,2025-10-01,2025,10,13,0,13,5,0,0.0,17,6,3,2,0,1545.44,0.0,42,False,False,18,0,15,18,10.0
195,Faja lumbar ortopédica,Ortesis,VENTA,2025-11-01,2025,11,22,0,22,6,0,0.0,20,4,2,2,0,1557.03,0.0,28,True,False,13,0,17,13,13.0
195,Faja lumbar ortopédica,Ortesis,VENTA,2025-12-01,2025,12,13,0,13,5,0,0.0,22,2,4,2,0,1558.55,0.0,41,True,False,22,0,20,22,17.67
195,Faja lumbar ortopédica,Ortesis,VENTA,2026-01-01,2026,1,22,0,22,8,0,0.0,34,4,3,6,1,1558.97,0.0,27,True,False,13,0,22,13,16.0
195,Faja lumbar ortopédica,Ortesis,VENTA,2026-02-01,2026,2,27,0,27,9,0,0.0,29,7,2,1,3,1558.82,0.0,50,False,False,22,0,34,22,19.0
195,Faja lumbar ortopédica,Ortesis,VENTA,2026-03-01,2026,3,24,0,24,10,0,0.0,25,8,3,0,0,1558.76,0.0,22,False,False,27,0,29,27,20.67
195,Faja lumbar ortopédica,Ortesis,VENTA,2026-04-01,2026,4,22,0,22,8,0,0.0,23,10,5,4,0,1558.88,0.0,40,False,False,24,0,25,24,24.33
195,Faja lumbar ortopédica,Ortesis,VENTA,2026-05-01,2026,5,35,0,35,12,0,0.0,25,14,7,0,1,1559.11,0.0,17,False,False,22,0,23,22,24.33
195,Faja lumbar ortopédica,Ortesis,VENTA,2026-06-01,2026,6,11,0,11,5,0,0.0,31,3,4,2,3,1559.15,0.0,41,True,False,35,0,25,35,27.0
195,Faja lumbar ortopédica,Ortesis,VENTA,2026-07-01,2026,7,22,0,22,7,0,0.0,7,1,2,1,1,1558.46,0.0,30,True,False,11,0,31,11,22.67
196,Rodillera estabilizadora,Ortesis,VENTA,2024-01-01,2024,1,0,0,0,0,0,0.0,0,0,0,0,0,2110.02,0.0,20,False,False,0,0,0,0,0.0
196,Rodillera estabilizadora,Ortesis,VENTA,2024-02-01,2024,2,0,0,0,0,0,0.0,0,0,0,0,0,2115.95,0.0,19,True,False,0,0,0,0,0.0
196,Rodillera estabilizadora,Ortesis,VENTA,2024-03-01,2024,3,0,0,0,0,0,0.0,0,0,0,0,0,2128.03,0.0,16,True,False,0,0,0,0,0.0
196,Rodillera estabilizadora,Ortesis,VENTA,2024-04-01,2024,4,4,0,4,1,0,0.0,0,0,0,0,0,2127.73,0.0,17,False,False,0,0,0,0,0.0
196,Rodillera estabilizadora,Ortesis,VENTA,2024-05-01,2024,5,0,0,0,0,0,0.0,0,0,0,0,0,2107.43,0.0,20,True,False,4,0,0,4,1.33
196,Rodillera estabilizadora,Ortesis,VENTA,2024-06-01,2024,6,2,0,2,1,0,0.0,1,2,0,0,0,2104.51,0.0,20,False,False,0,0,0,0,1.33
196,Rodillera estabilizadora,Ortesis,VENTA,2024-07-01,2024,7,0,0,0,0,0,0.0,1,0,0,1,0,2076.67,0.0,17,False,False,2,0,1,2,2.0
196,Rodillera estabilizadora,Ortesis,VENTA,2024-08-01,2024,8,4,0,4,1,0,0.0,1,2,0,0,0,2070.73,0.0,17,True,False,0,0,1,0,0.67
196,Rodillera estabilizadora,Ortesis,VENTA,2024-09-01,2024,9,8,0,8,3,0,0.0,2,2,1,0,0,2076.74,0.0,13,True,False,4,0,1,4,2.0
196,Rodillera estabilizadora,Ortesis,VENTA,2024-10-01,2024,10,0,0,0,0,0,0.0,3,2,0,0,0,2063.96,0.0,26,False,False,8,0,2,8,4.0
196,Rodillera estabilizadora,Ortesis,VENTA,2024-11-01,2024,11,10,0,10,4,0,0.0,8,1,2,0,0,2074.24,0.0,35,True,False,0,0,3,0,4.0
196,Rodillera estabilizadora,Ortesis,VENTA,2024-12-01,2024,12,1,0,1,1,0,0.0,1,0,0,0,0,2079.59,0.0,30,False,False,10,0,8,10,6.0
196,Rodillera estabilizadora,Ortesis,VENTA,2025-01-01,2025,1,4,0,4,1,0,0.0,2,0,0,0,1,2100.79,0.0,28,False,False,1,0,1,1,3.67
196,Rodillera estabilizadora,Ortesis,VENTA,2025-02-01,2025,2,0,0,0,0,0,0.0,4,2,0,1,1,2114.58,0.0,21,True,False,4,0,2,4,5.0
196,Rodillera estabilizadora,Ortesis,VENTA,2025-03-01,2025,3,10,0,10,3,0,0.0,6,2,0,0,0,2113.39,0.0,27,False,False,0,0,4,0,1.67
196,Rodillera estabilizadora,Ortesis,VENTA,2025-04-01,2025,4,11,0,11,4,0,0.0,4,1,1,0,0,2109.88,0.0,15,True,False,10,0,6,10,4.67
196,Rodillera estabilizadora,Ortesis,VENTA,2025-05-01,2025,5,0,0,0,0,0,0.0,8,1,1,0,0,2112.88,0.0,29,True,False,11,0,4,11,7.0
196,Rodillera estabilizadora,Ortesis,VENTA,2025-06-01,2025,6,8,0,8,3,0,0.0,5,2,1,3,0,2122.05,0.0,30,False,False,0,0,8,0,7.0
196,Rodillera estabilizadora,Ortesis,VENTA,2025-07-01,2025,7,9,0,9,4,0,0.0,12,4,0,0,0,2122.78,0.0,19,False,False,8,0,5,8,6.33
196,Rodillera estabilizadora,Ortesis,VENTA,2025-08-01,2025,8,22,0,22,10,0,0.0,10,7,0,0,0,2142.11,0.0,26,True,False,9,0,12,9,5.67
196,Rodillera estabilizadora,Ortesis,VENTA,2025-09-01,2025,9,8,0,8,3,0,0.0,14,3,0,0,0,2122.37,0.0,48,False,False,22,0,10,22,13.0
196,Rodillera estabilizadora,Ortesis,VENTA,2025-10-01,2025,10,13,0,13,6,0,0.0,7,3,3,0,0,2110.58,0.0,39,False,False,8,0,14,8,13.0
196,Rodillera estabilizadora,Ortesis,VENTA,2025-11-01,2025,11,12,0,12,5,0,0.0,10,8,1,2,0,2103.77,0.0,26,False,False,13,0,7,13,14.33
196,Rodillera estabilizadora,Ortesis,VENTA,2025-12-01,2025,12,32,0,32,15,0,0.0,15,4,1,1,0,2099.87,0.0,13,True,False,12,0,10,12,11.0
196,Rodillera estabilizadora,Ortesis,VENTA,2026-01-01,2026,1,33,0,33,11,0,0.0,24,8,2,2,1,2095.69,0.0,40,True,False,32,0,15,32,19.0
196,Rodillera estabilizadora,Ortesis,VENTA,2026-02-01,2026,2,12,0,12,4,0,0.0,14,4,4,0,0,2080.73,0.0,66,False,False,33,0,24,33,25.67
196,Rodillera estabilizadora,Ortesis,VENTA,2026-03-01,2026,3,39,0,39,13,0,0.0,28,7,2,1,2,2094.25,0.0,54,True,False,12,0,14,12,25.67
196,Rodillera estabilizadora,Ortesis,VENTA,2026-04-01,2026,4,48,0,48,17,0,0.0,18,9,2,3,2,2090.32,0.0,18,True,False,39,0,28,39,28.0
196,Rodillera estabilizadora,Ortesis,VENTA,2026-05-01,2026,5,21,0,21,8,0,0.0,24,3,6,2,1,2102.29,0.0,38,False,False,48,0,18,48,33.0
196,Rodillera estabilizadora,Ortesis,VENTA,2026-06-01,2026,6,29,0,29,9,0,0.0,20,9,0,1,0,2100.66,0.0,17,False,False,21,0,24,21,36.0
196,Rodillera estabilizadora,Ortesis,VENTA,2026-07-01,2026,7,10,0,10,5,0,0.0,2,1,0,1,0,2104.75,0.0,31,False,False,29,0,20,29,32.67
197,Silla de transporte ultraligera,Movilidad,MIXTO,2024-01-01,2024,1,0,0,0,0,0,0.0,0,0,0,0,0,7541.13,330.0,39,False,False,0,0,0,0,0.0
197,Silla de transporte ultraligera,Movilidad,MIXTO,2024-02-01,2024,2,0,0,0,0,0,0.0,0,0,0,0,0,7549.7,330.0,38,False,False,0,0,0,0,0.0
197,Silla de transporte ultraligera,Movilidad,MIXTO,2024-03-01,2024,3,4,0,4,1,0,0.0,0,0,0,0,0,7592.51,330.0,34,False,False,0,0,0,0,0.0
197,Silla de transporte ultraligera,Movilidad,MIXTO,2024-04-01,2024,4,2,0,2,1,0,0.0,0,0,0,0,0,7597.22,330.0,28,False,False,4,0,0,4,1.33
197,Silla de transporte ultraligera,Movilidad,MIXTO,2024-05-01,2024,5,0,0,0,0,0,0.0,2,1,0,0,0,7642.09,330.0,27,True,False,2,0,0,2,2.0
197,Silla de transporte ultraligera,Movilidad,MIXTO,2024-06-01,2024,6,3,0,3,1,0,0.0,2,1,1,0,0,7634.97,330.0,27,True,False,0,0,2,0,2.0
197,Silla de transporte ultraligera,Movilidad,MIXTO,2024-07-01,2024,7,0,0,0,0,0,0.0,2,1,0,0,1,7651.21,330.0,23,False,False,3,0,2,3,1.67
197,Silla de transporte ultraligera,Movilidad,MIXTO,2024-08-01,2024,8,1,0,1,1,0,0.0,1,0,0,0,0,7632.81,330.0,20,False,False,0,0,2,0,1.0
197,Silla de transporte ultraligera,Movilidad,MIXTO,2024-09-01,2024,9,0,0,0,0,0,0.0,4,1,1,0,0,7628.04,330.0,19,True,False,1,0,1,1,1.33
197,Silla de transporte ultraligera,Movilidad,MIXTO,2024-10-01,2024,10,2,0,2,2,0,0.0,3,1,0,1,0,7653.22,330.0,17,False,False,0,0,4,0,0.33
197,Silla de transporte ultraligera,Movilidad,MIXTO,2024-11-01,2024,11,0,0,0,0,0,0.0,2,0,0,0,0,7656.29,330.0,16,False,False,2,0,3,2,1.0
197,Silla de transporte ultraligera,Movilidad,MIXTO,2024-12-01,2024,12,2,0,2,1,0,0.0,1,0,0,0,1,7575.57,330.0,17,False,False,0,0,2,0,0.67
197,Silla de transporte ultraligera,Movilidad,MIXTO,2025-01-01,2025,1,6,1,7,4,1,5.0,6,2,1,0,2,7543.55,330.0,12,False,False,2,0,1,2,1.33
197,Silla de transporte ultraligera,Movilidad,MIXTO,2025-02-01,2025,2,2,0,2,1,0,0.0,7,4,2,0,0,7592.68,330.0,25,False,False,6,1,6,7,3.0
197,Silla de transporte ultraligera,Movilidad,MIXTO,2025-03-01,2025,3,6,0,6,3,0,0.0,6,0,1,0,1,7651.92,330.0,26,False,False,2,0,7,2,3.67
197,Silla de transporte ultraligera,Movilidad,MIXTO,2025-04-01,2025,4,13,0,13,5,0,0.0,12,3,2,1,0,7728.03,330.0,21,True,False,6,0,6,6,5.0
197,Silla de transporte ultraligera,Movilidad,MIXTO,2025-05-01,2025,5,12,0,12,5,0,0.0,10,7,2,2,0,7760.49,330.0,41,True,False,13,0,12,13,7.0
197,Silla de transporte ultraligera,Movilidad,MIXTO,2025-06-01,2025,6,11,0,11,5,0,0.0,6,4,1,1,0,7822.62,330.0,27,False,False,12,0,10,12,10.33
197,Silla de transporte ultraligera,Movilidad,MIXTO,2025-07-01,2025,7,14,1,15,5,1,8.0,7,3,2,0,0,7702.52,330.0,15,False,False,11,0,6,11,12.0
197,Silla de transporte ultraligera,Movilidad,MIXTO,2025-08-01,2025,8,19,0,19,8,0,0.0,11,7,2,0,0,7747.33,330.0,37,False,False,14,1,7,15,12.67
197,Silla de transporte ultraligera,Movilidad,MIXTO,2025-09-01,2025,9,10,1,11,3,1,3.0,12,2,2,1,2,7727.65,330.0,16,False,False,19,0,11,19,15.0
197,Silla de transporte ultraligera,Movilidad,MIXTO,2025-10-01,2025,10,12,1,13,5,1,7.0,10,7,2,0,0,7804.6,330.0,30,False,False,10,1,12,11,15.0
197,Silla de transporte ultraligera,Movilidad,MIXTO,2025-11-01,2025,11,15,0,15,10,0,0.0,17,7,4,2,0,7826.86,330.0,15,False,False,12,1,10,13,14.33
197,Silla de transporte ultraligera,Movilidad,MIXTO,2025-12-01,2025,12,21,0,21,10,0,0.0,13,2,3,1,0,7857.65,330.0,35,False,False,15,0,17,15,13.0
197,Silla de transporte ultraligera,Movilidad,MIXTO,2026-01-01,2026,1,19,0,19,10,0,0.0,28,8,5,3,1,7900.85,330.0,59,True,False,21,0,13,21,16.33
197,Silla de transporte ultraligera,Movilidad,MIXTO,2026-02-01,2026,2,27,0,27,11,0,0.0,29,4,1,0,1,7885.01,330.0,37,False,False,19,0,28,19,18.33
197,Silla de transporte ultraligera,Movilidad,MIXTO,2026-03-01,2026,3,19,3,22,11,3,11.0,26,6,4,1,2,7893.49,330.0,59,False,False,27,0,29,27,22.33
197,Silla de transporte ultraligera,Movilidad,MIXTO,2026-04-01,2026,4,19,2,21,9,2,4.0,25,9,4,1,2,7908.06,330.0,33,False,False,19,3,26,22,22.67
197,Silla de transporte ultraligera,Movilidad,MIXTO,2026-05-01,2026,5,19,3,22,10,3,5.0,33,9,4,2,2,7897.06,330.0,12,True,False,19,2,25,21,23.33
197,Silla de transporte ultraligera,Movilidad,MIXTO,2026-06-01,2026,6,35,1,36,17,1,3.0,9,6,3,2,0,7866.51,330.0,36,False,False,19,3,33,22,21.67
197,Silla de transporte ultraligera,Movilidad,MIXTO,2026-07-01,2026,7,9,0,9,5,0,0.0,10,2,0,0,1,7835.04,330.0,52,False,False,35,1,9,36,26.33
198,Silla de ruedas infantil,Movilidad,MIXTO,2024-01-01,2024,1,0,0,0,0,0,0.0,0,0,0,0,0,11925.89,440.0,38,True,False,0,0,0,0,0.0
198,Silla de ruedas infantil,Movilidad,MIXTO,2024-02-01,2024,2,0,0,0,0,0,0.0,0,0,0,0,0,12002.73,440.0,35,True,False,0,0,0,0,0.0
198,Silla de ruedas infantil,Movilidad,MIXTO,2024-03-01,2024,3,0,0,0,0,0,0.0,1,0,0,0,0,12029.18,440.0,42,False,False,0,0,0,0,0.0
198,Silla de ruedas infantil,Movilidad,MIXTO,2024-04-01,2024,4,2,0,2,1,0,0.0,0,0,1,1,0,11927.29,440.0,42,False,False,0,0,1,0,0.0
198,Silla de ruedas infantil,Movilidad,MIXTO,2024-05-01,2024,5,0,0,0,0,0,0.0,3,0,0,0,0,11994.9,440.0,39,False,False,2,0,0,2,0.67
198,Silla de ruedas infantil,Movilidad,MIXTO,2024-06-01,2024,6,0,0,0,0,0,0.0,1,0,0,0,0,12061.44,440.0,40,False,False,0,0,3,0,0.67
198,Silla de ruedas infantil,Movilidad,MIXTO,2024-07-01,2024,7,0,0,0,0,0,0.0,2,1,0,0,1,12030.17,440.0,39,False,False,0,0,1,0,0.67
198,Silla de ruedas infantil,Movilidad,MIXTO,2024-08-01,2024,8,5,0,5,3,0,0.0,1,1,0,0,0,12059.78,440.0,40,True,False,0,0,2,0,0.0
198,Silla de ruedas infantil,Movilidad,MIXTO,2024-09-01,2024,9,1,0,1,1,0,0.0,7,1,0,0,1,12084.0,440.0,35,False,False,5,0,1,5,1.67
198,Silla de ruedas infantil,Movilidad,MIXTO,2024-10-01,2024,10,4,1,5,1,1,7.0,3,1,1,0,0,12166.14,440.0,34,False,False,1,0,7,1,2.0
198,Silla de ruedas infantil,Movilidad,MIXTO,2024-11-01,2024,11,2,0,2,2,0,0.0,4,1,1,0,0,12167.06,440.0,28,False,False,4,1,3,5,3.67
198,Silla de ruedas infantil,Movilidad,MIXTO,2024-12-01,2024,12,5,0,5,3,0,0.0,7,0,0,1,0,12287.51,440.0,23,False,False,2,0,4,2,2.67
